State,District,Year,Quarter,Total_transaction,Transaction_amount
Delhi,south west district,2020,Q2 (Apr - Jun),4193591,6168338438
Delhi,south east delhi district,2020,Q2 (Apr - Jun),5215263,7084670452
Delhi,shahdara district,2020,Q2 (Apr - Jun),1925218,3324156645
Delhi,north east district,2020,Q2 (Apr - Jun),2229412,3393429629
Delhi,east district,2020,Q2 (Apr - Jun),4005780,5059627017
Delhi,north west district,2020,Q2 (Apr - Jun),4270005,6452332763
Delhi,north district,2020,Q2 (Apr - Jun),3462809,5258808051
Goa,north goa district,2020,Q2 (Apr - Jun),883695,1294651809
Goa,south goa district,2020,Q2 (Apr - Jun),598397,888964620
Gujarat,anand district,2020,Q2 (Apr - Jun),903716,1293524620
Gujarat,jamnagar district,2020,Q2 (Apr - Jun),598458,945318108
Gujarat,devbhumi dwarka district,2020,Q2 (Apr - Jun),214944,320029310
Gujarat,rajkot district,2020,Q2 (Apr - Jun),1360781,2344811087
Gujarat,aravallis district,2020,Q2 (Apr - Jun),482363,680449750
Gujarat,chhotaudepur district,2020,Q2 (Apr - Jun),174739,212139861
Gujarat,botad district,2020,Q2 (Apr - Jun),378175,471813971
Gujarat,bharuch district,2020,Q2 (Apr - Jun),1673375,2438983130
Gujarat,bhavnagar district,2020,Q2 (Apr - Jun),1215195,1886223855
Gujarat,junagadh district,2020,Q2 (Apr - Jun),407623,572516201
Gujarat,mahesana district,2020,Q2 (Apr - Jun),1592579,2300168470
Gujarat,the dangs district,2020,Q2 (Apr - Jun),62526,62273325
Gujarat,kheda district,2020,Q2 (Apr - Jun),784245,1018713290
Gujarat,surat district,2020,Q2 (Apr - Jun),5654552,9378177062
Gujarat,porbandar district,2020,Q2 (Apr - Jun),134329,226224267
Gujarat,gandhinagar district,2020,Q2 (Apr - Jun),2039285,2913004123
Gujarat,panch mahals district,2020,Q2 (Apr - Jun),530453,752539616
Gujarat,narmada district,2020,Q2 (Apr - Jun),181581,226204689
Gujarat,gir somnath district,2020,Q2 (Apr - Jun),439795,683771357
Gujarat,valsad district,2020,Q2 (Apr - Jun),1498222,2040840946
Gujarat,mahisagar district,2020,Q2 (Apr - Jun),257444,374445950
Gujarat,sabar kantha district,2020,Q2 (Apr - Jun),816984,1232845328
Gujarat,tapi district,2020,Q2 (Apr - Jun),294426,365909712
Gujarat,vadodara district,2020,Q2 (Apr - Jun),2796615,4621695376
Gujarat,banas kantha district,2020,Q2 (Apr - Jun),1860625,3107051803
Gujarat,amreli district,2020,Q2 (Apr - Jun),554744,809297901
Gujarat,ahmadabad district,2020,Q2 (Apr - Jun),16430916,32731896547
Gujarat,dohad district,2020,Q2 (Apr - Jun),380381,634462423
Gujarat,navsari district,2020,Q2 (Apr - Jun),547410,658697480
Gujarat,patan district,2020,Q2 (Apr - Jun),759561,1054601004
Gujarat,kachchh district,2020,Q2 (Apr - Jun),1428844,2663558233
Gujarat,surendranagar district,2020,Q2 (Apr - Jun),590754,802465025
Gujarat,morbi district,2020,Q2 (Apr - Jun),374545,563192524
Haryana,yamunanagar district,2020,Q2 (Apr - Jun),645364,1269799998
Haryana,sonipat district,2020,Q2 (Apr - Jun),2067865,5016220638
Haryana,jind district,2020,Q2 (Apr - Jun),791601,2194774577
Haryana,rohtak district,2020,Q2 (Apr - Jun),2050920,5946541938
Haryana,faridabad district,2020,Q2 (Apr - Jun),5775792,8177450074
Haryana,mahendragarh district,2020,Q2 (Apr - Jun),1152066,2503496877
Haryana,hisar district,2020,Q2 (Apr - Jun),1644838,4146210408
Haryana,karnal district,2020,Q2 (Apr - Jun),1629574,4045109843
Haryana,fatehabad district,2020,Q2 (Apr - Jun),533673,1312791083
Haryana,palwal district,2020,Q2 (Apr - Jun),2090627,3788124543
Haryana,charkhi dadri district,2020,Q2 (Apr - Jun),301953,834008663
Haryana,ambala district,2020,Q2 (Apr - Jun),1016809,2154410296
Haryana,rewari district,2020,Q2 (Apr - Jun),2022132,3582603328
Haryana,panchkula district,2020,Q2 (Apr - Jun),619625,1199233109
Haryana,bhiwani district,2020,Q2 (Apr - Jun),973720,2795033053
Haryana,sirsa district,2020,Q2 (Apr - Jun),759835,1811788465
Haryana,mewat district,2020,Q2 (Apr - Jun),1598705,3658746771
Haryana,panipat district,2020,Q2 (Apr - Jun),2011582,5207544726
Haryana,gurugram district,2020,Q2 (Apr - Jun),11284856,14426170120
Haryana,kaithal district,2020,Q2 (Apr - Jun),583834,1619967939
Haryana,kurukshetra district,2020,Q2 (Apr - Jun),978542,2346620365
Haryana,jhajjar district,2020,Q2 (Apr - Jun),1247137,2674618100
Himachal Pradesh,solan district,2020,Q2 (Apr - Jun),808170,1165900725
Himachal Pradesh,sirmaur district,2020,Q2 (Apr - Jun),281385,405760136
Himachal Pradesh,shimla district,2020,Q2 (Apr - Jun),1090361,2702081598
Himachal Pradesh,bilaspur district,2020,Q2 (Apr - Jun),191375,284432330
Himachal Pradesh,hamirpur district,2020,Q2 (Apr - Jun),283099,412476792
Himachal Pradesh,una district,2020,Q2 (Apr - Jun),271636,407244006
Himachal Pradesh,kangra district,2020,Q2 (Apr - Jun),800587,1148113744
Himachal Pradesh,kullu district,2020,Q2 (Apr - Jun),211730,311597474
Himachal Pradesh,mandi district,2020,Q2 (Apr - Jun),476844,764632316
Himachal Pradesh,lahul and spiti district,2020,Q2 (Apr - Jun),15943,25815249
Himachal Pradesh,chamba district,2020,Q2 (Apr - Jun),195242,282218981
Himachal Pradesh,kinnaur district,2020,Q2 (Apr - Jun),69358,126631406
Jammu & Kashmir,muzaffarabad district,2020,Q2 (Apr - Jun),656,2880433
Jammu & Kashmir,doda district,2020,Q2 (Apr - Jun),57928,135990634
Jammu & Kashmir,samba district,2020,Q2 (Apr - Jun),92336,202733580
Jammu & Kashmir,mirpur district,2020,Q2 (Apr - Jun),14046,44622104
Jammu & Kashmir,srinagar district,2020,Q2 (Apr - Jun),440808,1810806888
Jammu & Kashmir,baramulla district,2020,Q2 (Apr - Jun),139478,414666518
Jammu & Kashmir,jammu district,2020,Q2 (Apr - Jun),819252,2746977181
Jammu & Kashmir,ganderbal district,2020,Q2 (Apr - Jun),36483,106190105
Jammu & Kashmir,udhampur district,2020,Q2 (Apr - Jun),127419,319173115
Jammu & Kashmir,bandipore district,2020,Q2 (Apr - Jun),36152,102723529
Jammu & Kashmir,reasi district,2020,Q2 (Apr - Jun),49746,106410135
Jammu & Kashmir,shopian district,2020,Q2 (Apr - Jun),24785,66217970
Jammu & Kashmir,poonch district,2020,Q2 (Apr - Jun),65969,192100840
Jammu & Kashmir,kathua district,2020,Q2 (Apr - Jun),114835,227977779
Jammu & Kashmir,kishtwar district,2020,Q2 (Apr - Jun),29206,75514041
Jammu & Kashmir,pulwama district,2020,Q2 (Apr - Jun),85402,271480260
Jammu & Kashmir,ramban district,2020,Q2 (Apr - Jun),39854,102642842
Jammu & Kashmir,rajouri district,2020,Q2 (Apr - Jun),104655,305656997
Jammu & Kashmir,kulgam district,2020,Q2 (Apr - Jun),42870,100175288
Jammu & Kashmir,budgam district,2020,Q2 (Apr - Jun),112970,331830464
Jammu & Kashmir,anantnag district,2020,Q2 (Apr - Jun),85384,239711526
Jammu & Kashmir,kupwara district,2020,Q2 (Apr - Jun),114772,359166698
Jharkhand,ramgarh district,2020,Q2 (Apr - Jun),881527,1300903967
Jharkhand,ranchi district,2020,Q2 (Apr - Jun),4656822,10380666521
Jharkhand,east singhbhum district,2020,Q2 (Apr - Jun),1939867,2840155683
Jharkhand,jamtara district,2020,Q2 (Apr - Jun),161843,350691494
Jharkhand,dumka district,2020,Q2 (Apr - Jun),259862,469191055
Jharkhand,koderma district,2020,Q2 (Apr - Jun),493830,912366534
Jharkhand,hazaribagh district,2020,Q2 (Apr - Jun),1409834,2588140607
Jharkhand,simdega district,2020,Q2 (Apr - Jun),100085,195028382
Jharkhand,garhwa district,2020,Q2 (Apr - Jun),599059,1748704415
Jharkhand,saraikela kharsawan district,2020,Q2 (Apr - Jun),587527,766916078
Jharkhand,gumla district,2020,Q2 (Apr - Jun),175059,330789187
Jharkhand,chatra district,2020,Q2 (Apr - Jun),476954,1108137355
Jharkhand,khunti district,2020,Q2 (Apr - Jun),127141,263827186
Jharkhand,dhanbad district,2020,Q2 (Apr - Jun),2069288,2849779826
Jharkhand,godda district,2020,Q2 (Apr - Jun),342499,727907900
Jharkhand,deoghar district,2020,Q2 (Apr - Jun),517347,910853520
Jharkhand,palamu district,2020,Q2 (Apr - Jun),977293,2564725761
Jharkhand,latehar district,2020,Q2 (Apr - Jun),301760,870606389
Jharkhand,west singhbhum district,2020,Q2 (Apr - Jun),384576,582210638
Jharkhand,pakur district,2020,Q2 (Apr - Jun),147662,275919707
Jharkhand,lohardaga district,2020,Q2 (Apr - Jun),149462,289764741
Jharkhand,sahebganj district,2020,Q2 (Apr - Jun),245058,659620579
Jharkhand,giridih district,2020,Q2 (Apr - Jun),1094408,1886588905
Jharkhand,bokaro district,2020,Q2 (Apr - Jun),2042748,2612705534
Karnataka,mysuru district,2020,Q2 (Apr - Jun),7184930,13106859536
Karnataka,chitradurga district,2020,Q2 (Apr - Jun),2118154,3711671026
Karnataka,kalaburagi district,2020,Q2 (Apr - Jun),3019911,6189980486
Karnataka,ramanagara district,2020,Q2 (Apr - Jun),2814041,4746064695
Karnataka,mandya district,2020,Q2 (Apr - Jun),2804235,5215911416
Karnataka,kodagu district,2020,Q2 (Apr - Jun),640336,1015841839
Karnataka,chikkamagaluru district,2020,Q2 (Apr - Jun),1376548,2254645075
Karnataka,haveri district,2020,Q2 (Apr - Jun),1232235,2208795764
Karnataka,ballari district,2020,Q2 (Apr - Jun),4733742,8629333001
Karnataka,belagavi district,2020,Q2 (Apr - Jun),4972764,8395766920
Karnataka,kolar district,2020,Q2 (Apr - Jun),3965696,6790159344
Karnataka,uttara kannada district,2020,Q2 (Apr - Jun),1401701,1912236201
Karnataka,tumakuru district,2020,Q2 (Apr - Jun),4836880,8510119360
Karnataka,yadgir district,2020,Q2 (Apr - Jun),996282,2425403532
Karnataka,bengaluru urban district,2020,Q2 (Apr - Jun),132120979,176357097466
Karnataka,chikkaballapura district,2020,Q2 (Apr - Jun),2650503,4966625322
Karnataka,davanagere district,2020,Q2 (Apr - Jun),3025086,5508343020
Karnataka,bagalkote district,2020,Q2 (Apr - Jun),2110909,4002269578
Karnataka,vijayapura district,2020,Q2 (Apr - Jun),2779449,5624135328
Karnataka,koppal district,2020,Q2 (Apr - Jun),1520618,2917566000
Karnataka,bidar district,2020,Q2 (Apr - Jun),2721584,5080725120
Karnataka,bengaluru rural district,2020,Q2 (Apr - Jun),4985176,7327672246
Karnataka,raichur district,2020,Q2 (Apr - Jun),2539004,5656069355
Karnataka,chamarajanagara district,2020,Q2 (Apr - Jun),810039,1319001489
Karnataka,dakshina kannada district,2020,Q2 (Apr - Jun),3531912,6376675751
Karnataka,hassan district,2020,Q2 (Apr - Jun),2466013,4597170471
Karnataka,dharwad district,2020,Q2 (Apr - Jun),4199998,6626617210
Karnataka,shivamogga district,2020,Q2 (Apr - Jun),3119744,5814372127
Karnataka,udupi district,2020,Q2 (Apr - Jun),1422997,1890958755
Karnataka,gadag district,2020,Q2 (Apr - Jun),1120246,1926789573
Kerala,thiruvananthapuram district,2020,Q2 (Apr - Jun),1742767,2599631080
Kerala,kasaragod district,2020,Q2 (Apr - Jun),446953,591069175
Kerala,malappuram district,2020,Q2 (Apr - Jun),1257378,1803201659
Kerala,pathanamthitta district,2020,Q2 (Apr - Jun),341421,451078696
Kerala,wayanad district,2020,Q2 (Apr - Jun),382374,519782233
Kerala,alappuzha district,2020,Q2 (Apr - Jun),755556,942056560
Kerala,kozhikode district,2020,Q2 (Apr - Jun),1566564,2243504596
Kerala,kollam district,2020,Q2 (Apr - Jun),893973,1193885128
Kerala,thrissur district,2020,Q2 (Apr - Jun),1351787,2341058567
Kerala,palakkad district,2020,Q2 (Apr - Jun),893115,1291966407
Kerala,kannur district,2020,Q2 (Apr - Jun),998243,1189750957
Kerala,kottayam district,2020,Q2 (Apr - Jun),761782,1204970922
Kerala,ernakulam district,2020,Q2 (Apr - Jun),4530511,9056027224
Kerala,idukki district,2020,Q2 (Apr - Jun),365543,466095268
Ladakh,kargil district,2020,Q2 (Apr - Jun),38403,125414514
Ladakh,leh ladakh district,2020,Q2 (Apr - Jun),116607,398378484
Lakshadweep,lakshadweep district,2020,Q2 (Apr - Jun),7220,16942922
Madhya Pradesh,morena district,2020,Q2 (Apr - Jun),979863,2004598751
Madhya Pradesh,alirajpur district,2020,Q2 (Apr - Jun),155614,263806138
Madhya Pradesh,sehore district,2020,Q2 (Apr - Jun),2007098,3502556848
Madhya Pradesh,rajgarh district,2020,Q2 (Apr - Jun),1370563,3068680022
Madhya Pradesh,khargone district,2020,Q2 (Apr - Jun),1304018,2348687630
Madhya Pradesh,satna district,2020,Q2 (Apr - Jun),1279303,2299659062
Madhya Pradesh,narsinghpur district,2020,Q2 (Apr - Jun),937615,1747257364
Madhya Pradesh,jabalpur district,2020,Q2 (Apr - Jun),2318052,4127023650
Madhya Pradesh,hoshangabad district,2020,Q2 (Apr - Jun),1066800,1911483431
Madhya Pradesh,vidisha district,2020,Q2 (Apr - Jun),1117516,2114809476
Madhya Pradesh,balaghat district,2020,Q2 (Apr - Jun),1264576,2249262810
Madhya Pradesh,singrauli district,2020,Q2 (Apr - Jun),1241316,2418071609
Madhya Pradesh,betul district,2020,Q2 (Apr - Jun),1295916,2035034813
Madhya Pradesh,sidhi district,2020,Q2 (Apr - Jun),594134,1251703559
Madhya Pradesh,datia district,2020,Q2 (Apr - Jun),371197,814911322
Madhya Pradesh,dewas district,2020,Q2 (Apr - Jun),1913320,3316587068
Madhya Pradesh,sheopur district,2020,Q2 (Apr - Jun),287598,632810944
Madhya Pradesh,neemuch district,2020,Q2 (Apr - Jun),647097,1070993929
Madhya Pradesh,raisen district,2020,Q2 (Apr - Jun),1262637,2158327798
Madhya Pradesh,mandsaur district,2020,Q2 (Apr - Jun),988154,1894387003
Madhya Pradesh,barwani district,2020,Q2 (Apr - Jun),504022,917979409
Madhya Pradesh,katni district,2020,Q2 (Apr - Jun),697772,1227357562
Madhya Pradesh,dindori district,2020,Q2 (Apr - Jun),294665,642902838
Madhya Pradesh,shivpuri district,2020,Q2 (Apr - Jun),765616,1802939903
Madhya Pradesh,gwalior district,2020,Q2 (Apr - Jun),2624767,4775816368
Madhya Pradesh,anuppur district,2020,Q2 (Apr - Jun),528535,980195492
Madhya Pradesh,agar malwa district,2020,Q2 (Apr - Jun),457894,1029333871
Madhya Pradesh,ashoknagar district,2020,Q2 (Apr - Jun),411999,915854462
Madhya Pradesh,sagar district,2020,Q2 (Apr - Jun),1633278,2989078262
Madhya Pradesh,niwari district,2020,Q2 (Apr - Jun),163980,323550911
Madhya Pradesh,rewa district,2020,Q2 (Apr - Jun),1877915,3929625254
Madhya Pradesh,shajapur district,2020,Q2 (Apr - Jun),963692,2009109363
Madhya Pradesh,ujjain district,2020,Q2 (Apr - Jun),2060273,3502234253
Madhya Pradesh,bhind district,2020,Q2 (Apr - Jun),860061,1567302614
Madhya Pradesh,tikamgarh district,2020,Q2 (Apr - Jun),433833,870779989
Madhya Pradesh,seoni district,2020,Q2 (Apr - Jun),919072,1876111768
Madhya Pradesh,harda district,2020,Q2 (Apr - Jun),437409,923750328
Madhya Pradesh,burhanpur district,2020,Q2 (Apr - Jun),448472,721369190
Madhya Pradesh,damoh district,2020,Q2 (Apr - Jun),503111,957636734
Madhya Pradesh,bhopal district,2020,Q2 (Apr - Jun),14074026,27679446324
Madhya Pradesh,jhabua district,2020,Q2 (Apr - Jun),345216,610389566
Madhya Pradesh,dhar district,2020,Q2 (Apr - Jun),1792207,2906918483
Madhya Pradesh,guna district,2020,Q2 (Apr - Jun),900412,2035955767
Madhya Pradesh,east nimar district,2020,Q2 (Apr - Jun),941821,1549743255
Madhya Pradesh,chhindwara district,2020,Q2 (Apr - Jun),1950309,3543387312
Madhya Pradesh,umaria district,2020,Q2 (Apr - Jun),340098,646825289
Madhya Pradesh,mandla district,2020,Q2 (Apr - Jun),480536,850370429
Madhya Pradesh,indore district,2020,Q2 (Apr - Jun),13320426,28685653051
Madhya Pradesh,shahdol district,2020,Q2 (Apr - Jun),791555,1542516881
Madhya Pradesh,ratlam district,2020,Q2 (Apr - Jun),1214400,2377066090
Madhya Pradesh,panna district,2020,Q2 (Apr - Jun),411969,812220357
Madhya Pradesh,chhatarpur district,2020,Q2 (Apr - Jun),788845,1487940663
Maharashtra,jalgaon district,2020,Q2 (Apr - Jun),3727977,6134997055
Maharashtra,latur district,2020,Q2 (Apr - Jun),2772910,4472025609
Maharashtra,thane district,2020,Q2 (Apr - Jun),12230364,18163626280
Maharashtra,bhandara district,2020,Q2 (Apr - Jun),890538,1370441356
Maharashtra,nandurbar district,2020,Q2 (Apr - Jun),766368,1344237632
Maharashtra,chandrapur district,2020,Q2 (Apr - Jun),1514383,2085827481
Maharashtra,kolhapur district,2020,Q2 (Apr - Jun),3390905,4716100903
Maharashtra,solapur district,2020,Q2 (Apr - Jun),6271738,11057370637
Maharashtra,mumbai district,2020,Q2 (Apr - Jun),2837817,4795823345
Maharashtra,sindhudurg district,2020,Q2 (Apr - Jun),452629,550426816
Maharashtra,dhule district,2020,Q2 (Apr - Jun),1706807,2865405294
Maharashtra,wardha district,2020,Q2 (Apr - Jun),968066,1416490440
Maharashtra,parbhani district,2020,Q2 (Apr - Jun),1460967,2399924431
Maharashtra,mumbai suburban district,2020,Q2 (Apr - Jun),14673823,26603760478
Maharashtra,hingoli district,2020,Q2 (Apr - Jun),775498,1223636878
Maharashtra,ratnagiri district,2020,Q2 (Apr - Jun),834955,1029151098
Maharashtra,nanded district,2020,Q2 (Apr - Jun),2592680,4677507608
Maharashtra,osmanabad district,2020,Q2 (Apr - Jun),2058303,3600377012
Maharashtra,nagpur district,2020,Q2 (Apr - Jun),8581175,13518590358
Maharashtra,buldhana district,2020,Q2 (Apr - Jun),2419215,4723655180
Maharashtra,nashik district,2020,Q2 (Apr - Jun),11893531,17207891612
Maharashtra,akola district,2020,Q2 (Apr - Jun),1207755,1812714456
Maharashtra,yavatmal district,2020,Q2 (Apr - Jun),1483416,2245522554
Maharashtra,aurangabad district,2020,Q2 (Apr - Jun),7820545,11549930061
Maharashtra,amravati district,2020,Q2 (Apr - Jun),2868272,4203630855
Maharashtra,washim district,2020,Q2 (Apr - Jun),2533987,6099370009
Maharashtra,sangli district,2020,Q2 (Apr - Jun),2593679,4046325761
Maharashtra,gadchiroli district,2020,Q2 (Apr - Jun),574657,908122753
Maharashtra,raigad district,2020,Q2 (Apr - Jun),4056198,5669347658
Maharashtra,palghar district,2020,Q2 (Apr - Jun),4237438,5239353069
Maharashtra,jalna district,2020,Q2 (Apr - Jun),2008102,3307905950
Maharashtra,gondia district,2020,Q2 (Apr - Jun),805107,1384067598
Maharashtra,ahmednagar district,2020,Q2 (Apr - Jun),6617740,11240715303
Maharashtra,pune district,2020,Q2 (Apr - Jun),58840981,94890914730
Maharashtra,beed district,2020,Q2 (Apr - Jun),2593890,4724429309
Maharashtra,satara district,2020,Q2 (Apr - Jun),3728345,5079899574
Manipur,kangpokpi district,2020,Q2 (Apr - Jun),48617,105034881
Manipur,noney district,2020,Q2 (Apr - Jun),14604,44082720
Manipur,imphal east district,2020,Q2 (Apr - Jun),127255,269647863
Manipur,thoubal district,2020,Q2 (Apr - Jun),66183,158615301
Manipur,kakching district,2020,Q2 (Apr - Jun),30404,53791181
Manipur,jiribam district,2020,Q2 (Apr - Jun),13861,28862256
Manipur,ukhrul district,2020,Q2 (Apr - Jun),24243,43560417
Manipur,tamenglong district,2020,Q2 (Apr - Jun),21294,47020896
Manipur,kamjong district,2020,Q2 (Apr - Jun),4430,11168145
Manipur,chandel district,2020,Q2 (Apr - Jun),21517,49008541
Manipur,bishnupur district,2020,Q2 (Apr - Jun),70841,142299534
Manipur,senapati district,2020,Q2 (Apr - Jun),17187,27792929
Manipur,pherzawl district,2020,Q2 (Apr - Jun),1363,4220742
Manipur,churachandpur district,2020,Q2 (Apr - Jun),50818,128936170
Manipur,tengnoupal district,2020,Q2 (Apr - Jun),18676,50033115
Manipur,imphal west district,2020,Q2 (Apr - Jun),551775,2034861513
Meghalaya,north garo hills district,2020,Q2 (Apr - Jun),19393,16949021
Meghalaya,south west khasi hills district,2020,Q2 (Apr - Jun),5952,5344985
Meghalaya,west garo hills district,2020,Q2 (Apr - Jun),107355,178844205
Meghalaya,south garo hills district,2020,Q2 (Apr - Jun),15934,18498464
Meghalaya,east jaintia hills district,2020,Q2 (Apr - Jun),50077,79110098
Meghalaya,south west garo hills district,2020,Q2 (Apr - Jun),20761,21835410
Meghalaya,east khasi hills district,2020,Q2 (Apr - Jun),294655,669450297
Meghalaya,east garo hills district,2020,Q2 (Apr - Jun),19865,19379120
Meghalaya,ribhoi district,2020,Q2 (Apr - Jun),60451,108416383
Meghalaya,west jaintia hills district,2020,Q2 (Apr - Jun),26041,22356066
Meghalaya,west khasi hills district,2020,Q2 (Apr - Jun),14911,13551099
Mizoram,serchhip district,2020,Q2 (Apr - Jun),10425,19459795
Mizoram,aizawl district,2020,Q2 (Apr - Jun),93369,238637352
Mizoram,lunglei district,2020,Q2 (Apr - Jun),27260,60375778
Mizoram,mamit district,2020,Q2 (Apr - Jun),15352,24755549
Mizoram,lawngtlai district,2020,Q2 (Apr - Jun),22369,44085859
Mizoram,kolasib district,2020,Q2 (Apr - Jun),14432,29350410
Mizoram,champhai district,2020,Q2 (Apr - Jun),8480,20817381
